SO FAMCHA010601043000043011000011Sign On (oct 1)                                                                                                         02                                     
PRCFAMCHA010601075914075950000036Goof Troop (MARCH2001) - Weekends @ 4pm                                                                                 06  150                                
PROFAMCHA010601075950080000000010Triple Line-up - 01 - ART/LULU/ELMO                                                                                     02  150                                
PGRFAMCHA010601080000082004002004Art Attack                                        1-053                                                                60286110                                
ID FAMCHA010601082004082014000010Generic ID - Hula Hoop                                                                                                  02  150                                
PROFAMCHA010601082014082112000058Enter Elmo's World Contest                                                                                             106  150                                
PROFAMCHA010601082112082150000038Dual Combo Promo - PB&J/ALADDIN (air ONLY before T                                                                      02  150                                
PROFAMCHA010601082150082200000010Triple Line-up - 02 - LULU/ELMO/PB&J                                                                                    02  150                                
PROFAMCHA010601082200082208000008CC Is Brought To You By - Lark                                                                                          06  150                                
PGRFAMCHA010601082208084559002351Little Lulu Show; The                             Hairy Day/Noses Off/Boy Cannon Ball                           B03813A1025607ECC                              
PROFAMCHA010601084559084607000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010601084607084612000005Generic ID - Marbles                                                                                                    06  150                                
PRCFAMCHA010601084612084623000011Elmo's World Bumper - Tricycle - Coming Up                                                                             102  150                                
PROFAMCHA010601084623084639000016ALF (Description) - Today @ 12pm                                                                                        02  150                                
PRCFAMCHA010601084639084714000035Little Lulu (MARCH2001) - Tomorrow @ 6:30pm                                                                            102  150                                
PROFAMCHA010601084714084750000036Dual Combo Promo - GOOF/ELMO (air ONLY before TLU)                                                                      02  150                                
PROFAMCHA010601084750084800000010Triple Line-up - 03 - ELMO/PB&J/POOH                                                                                    02  150                                
PGRFAMCHA010601084800090333001533Elmo's World                                      Bananas                                                             A2028607G                                
ID FAMCHA010601090333090343000010Generic ID - Pink inner tube                                                                                            02  150                                
PROFAMCHA010601090343090428000045PB&J Otter (MARCH2001) - Coming Up                                                                                     202  150                                
PRCFAMCHA010601090428090435000007Book of Pooh Bumper - Gang - This Morning                                                                              106  150                                
PRCFAMCHA010601090435090507000032Funshine 2001 - GENERIC TOUR SPOT #1                                                                                   102 5150                                
PRCFAMCHA010601090507090534000027Funshine 2001 - Spot #03 - MAY 28 TO JUNE 03                                                                           102 5150                                
INTFAMCHA010601090534090744000210Music Break - Sebastian's Party Gras: Iko Iko                                                                          60286120                                
PROFAMCHA010601090744090750000006Little Lulu Bumpers - Lulu - This Morning                                                                               02  150                                
PROFAMCHA010601090750090800000010Triple Line-up - 04 - PB&J/POOH/BUSY                                                                                    02  150                                
PROFAMCHA010601090800090808000008CC Is Brought To You By - Ian                                                                                           06  150                                
PGRFAMCHA010601090808093138002330PB&J Otter                                        Mayor Flick/Greatest Sleepover Ever                                 A6028607ECC                              
PROFAMCHA010601093138093146000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010601093146093156000010Generic ID - Ring around the rosie                                                                                      02  150                                
PRCFAMCHA010601093156093203000007Book of Pooh Bumper - Gang - Coming Up                                                                                 102  150                                
PRCFAMCHA010601093203093235000032Funshine 2001 - GENERIC TOUR SPOT #1                                                                                   106 5150                                
PRCFAMCHA010601093235093302000027Funshine 2001 - Spot #03 - MAY 28 TO JUNE 03                                                                           106 5150                                
PROFAMCHA010601093302093340000038Dual Combo Promo - PB&J/ALADDIN (air ONLY before T                                                                      06  150                                
PROFAMCHA010601093340093350000010Triple Line-up - 05 - POOH/BUSY/MADELINE                                                                                02  150                                
ID FAMCHA010601093350093400000010Magic of Disney - V2(sky) - KID MALE                                                                                    02  150                                
PGRFAMCHA010601093400095802002402Book Of Pooh; The                                 Night of the Brussels Sprout/I Could Have Laughed                    6028607G                                
ID FAMCHA010601095802095812000010Generic ID - soccer                                                                                                     02  150                                
PROFAMCHA010601095812095850000038Dual Combo Promo - PB&J/ALADDIN (air ONLY before T                                                                      06  150                                
PROFAMCHA010601095850095900000010Triple Line-up - 06 - BUSY/MADELINE/OOTB                                                                                02  150                                
PROFAMCHA010601095900095908000008CC Is Brought To You By - Lark                                                                                          06  150                                
PGRFAMCHA010601095908102320002412Busy World Of Richard Scarry; The                 The Best Mistake Ever/Sneef, The Best Detective               P17881 1025607ECC                              
PROFAMCHA010601102320102328000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010601102328102333000005Generic ID - soccer                                                                                                     02  150                                
PRCFAMCHA010601102333102341000008Franklin Bumper - Slide - Today                                                                                        102  150                                
PROFAMCHA010601102341102350000009House of Mouse Bumpers - No TV - Tomorrow Afternoo                                                                      06  150                                
PROFAMCHA010601102350102400000010Triple Line-up - 07 - MADELINE/OOTB/GOOF                                                                                02  150                                
PGRFAMCHA010601102400104635002235Madeline                                          Madeline and the Mean, Nasty, Horrible Hats                          6028607E                                
ID FAMCHA010601104635104642000007Generic ID - Whisper                                                                                                    02  150                                
PRCFAMCHA010601104642104718000036Goof Troop (MARCH2001) - Weekends @ 4pm                                                                                 06  150                                
PRCFAMCHA010601104718104726000008Franklin Bumper - Slide - Today                                                                                        106  150                                
PROFAMCHA010601104726104750000024ALF - Today @ Noon                                                                                                      02  150                                
PROFAMCHA010601104750104800000010Triple Line-up - 08 - OOTB/GOOF/ALADDIN                                                                                 02  150                                
PROFAMCHA010601104800104807000007CC Is Brought To You By - Ian                                                                                           06  150                                
PGRFAMCHA010601104807111012002205Out Of The Box                                    Feet First                                                           60286110CC                              
PROFAMCHA010601111012111019000007CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010601111019111029000010Generic ID - Bubbles                                                                                                    02  150                                
PRCFAMCHA010601111029111105000036Goof Troop (MARCH2001) - Coming Up                                                                                      02  150                                
PRCFAMCHA010601111105111116000011Elmo's World Bumper - Tricycle - This Afternoon                                                                        102  150                                
PRCFAMCHA010601111116111148000032Funshine 2001 - GENERIC TOUR SPOT #1                                                                                   106 5150                                
PRCFAMCHA010601111148111215000027Funshine 2001 - Spot #03 - MAY 28 TO JUNE 03                                                                           106 5150                                
PROFAMCHA010601111215111229000014ALF (Dreams) - Today @ 12pm                                                                                             02  150                                
PROFAMCHA010601111229111238000009PB&J Bumpers - Open - This Afternoon                                                                                    02  150                                
PROFAMCHA010601111238111248000010Triple Line-up - 09 - GOOF/ALADDIN/ALF                                                                                  02  150                                
ID FAMCHA010601111248111258000010Magic of Disney - V3(water) - KID FEMALE                                                                                02  150                                
PROFAMCHA010601111258111306000008CC Is Brought To You By - Lark                                                                                          06  150                                
PGRFAMCHA010601111306113549002243Goof Troop                                        Leader Of The Pack (goof Troop)                                      6028607ECC                              
PROFAMCHA010601113549113557000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010601113557113602000005Generic ID - Bubbles                                                                                                    06  150                                
PROFAMCHA010601113602113638000036Dual Combo Promo - ALF/LULU (air ONLY before TLU)                                                                       02  150                                
PROFAMCHA010601113638113648000010Triple Line-up - 10 - ALADDIN/ALF/FRANKLIN                                                                              02  150                                
ID FAMCHA010601113648113658000010Magic of Disney - V3(water) - KID MALE                                                                                  02  150                                
PROFAMCHA010601113658113705000007CC Is Brought To You By - Ian                                                                                           06  150                                
PGRFAMCHA010601113705115940002235Disney's Aladdin                                  The Lost Ones                                                        6028607ECC                              
PROFAMCHA010601115940115947000007CC Was Brought To You By - Ian                                                                                          02  150                                
ID FAMCHA010601115947115952000005Generic ID - Bubbles                                                                                                    06  150                                
PROFAMCHA010601115952120002000010Triple Line-up - 11 - ALF/FRANKLIN/ELMO                                                                                 02  150                                
PROFAMCHA010601120002120010000008CC Is Brought To You By - Lark                                                                                          06  150                                
PGRFAMCHA010601120010122138002128ALF                                               Border Song                                                         A2028807BCC                              
PROFAMCHA010601122138122145000007CC Was Brought To You By - Lark                                                                                         02  150                                
ID FAMCHA010601122145122155000010Generic ID - confetti                                                                                                   02  150                                
PRCFAMCHA010601122155122209000014Franklin Bumper - Leaf - Coming Up                                                                                     102  150                                
PROFAMCHA010601122209122247000038Dual Combo Promo - PB&J/ALADDIN (air ONLY before T                                                                      06  150                                
PROFAMCHA010601122247122257000010Triple Line-up - 12 - FRANKLIN/ELMO/PB&J                                                                                02  150                                
PROFAMCHA010601122257122305000008CC Is Brought To You By - Ian                                                                                           06  150                                
PGRFAMCHA010601122305124558002253Franklin                                          The Puppet/Stopwatch                                                A1025607ECC                              
PROFAMCHA010601124558124606000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010601124606124611000005Generic ID - Couch 1                                                                                                    06  150                                
PROFAMCHA010601124611124647000036Dual Combo Promo - GOOF/ELMO (air ONLY before TLU)                                                                      06  150                                
PROFAMCHA010601124647124657000010Triple Line-up - 13 - ELMO/PB&J/POOH                                                                                    02  150                                
PGRFAMCHA010601124657130121001424Elmo's World                                      Exercise                                                            A2028607G                                
ID FAMCHA010601130121130126000005Generic ID - Couch 2                                                                                                    06  150                                
PROFAMCHA010601130126130224000058Enter Elmo's World Contest                                                                                             106  150                                
PROFAMCHA010601130224130309000045PB&J Otter (MARCH2001) - Coming Up                                                                                     206  150                                
PRCFAMCHA010601130309130316000007Book of Pooh Bumper - Gang - This Afternoon                                                                            102  150                                
INTFAMCHA010601130316130618000302Art Attack - Ballerina                                                                                                 60286120                                
PRCFAMCHA010601130618130648000030Madeline (MARCH2001) - Tomorrow @ 6:35am                                                                               102  150                                
PROFAMCHA010601130648130658000010Triple Line-up - 14 - PB&J/POOH/BUSY                                                                                    02  150                                
PROFAMCHA010601130658130706000008CC Is Brought To You By - Lark                                                                                          06  150                                
PGRFAMCHA010601130706133036002330PB&J Otter                                        Save Oaky Oak Tree/Duck Who Cried Wolf                              A6028607ECC                              
PROFAMCHA010601133036133044000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010601133044133054000010Generic ID - Family w/dog                                                                                               06  150                                
PROFAMCHA010601133054133152000058Enter Elmo's World Contest                                                                                             106  150                                
PRCFAMCHA010601133152133159000007Book of Pooh Bumper - Gang - Coming Up                                                                                 106  150                                
PROFAMCHA010601133159133237000038Dual Combo Promo - PB&J/ALADDIN (air ONLY before T                                                                      06  150                                
PROFAMCHA010601133237133247000010Triple Line-up - 15 - POOH/BUSY/MADELINE                                                                                02  150                                
ID FAMCHA010601133247133257000010Magic of Disney - V4 - TEEN FEMALE                                                                                      02  150                                
PGRFAMCHA010601133257135659002402Book Of Pooh; The                                 Night of the Brussels Sprout/I Could Have Laughed                    6068607G                                
ID FAMCHA010601135659135704000005Generic ID - Fingerpaint                                                                                                02  150                                
PROFAMCHA010601135704135711000007PB&J Bumpers - Kite - Weekday Mornings                                                                                  02  150                                
PROFAMCHA010601135711135747000036Dual Combo Promo - ALF/LULU (air ONLY before TLU)                                                                       06  150                                
PROFAMCHA010601135747135757000010Triple Line-up - 16 - BUSY/MADELINE/OOTB                                                                                02  150                                
PROFAMCHA010601135757135805000008CC Is Brought To You By - Ian                                                                                           06  150                                
PGRFAMCHA010601135805142215002410Busy World Of Richard Scarry; The                 Mr. Frumble's New Cars/Ernst And Heidi In The Alps            P17882 1025607ECC                              
PROFAMCHA010601142215142223000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010601142223142233000010Generic ID - Hula Hoop                                                                                                  06  150                                
PROFAMCHA010601142233142247000014ALF (Dreams) - Tonight @ 7:30pm                                                                                         02  150                                
PROFAMCHA010601142247142257000010Triple Line-up - 17 - MADELINE/OOTB/GOOF                                                                                02  150                                
PGRFAMCHA010601142257144533002236Madeline                                          Madeline and the Talking Parrot                                      6028607E                                
ID FAMCHA010601144533144538000005Generic ID - Marbles                                                                                                    06  150                                
PROFAMCHA010601144538144636000058Enter Elmo's World Contest                                                                                             106  150                                
PRCFAMCHA010601144636144647000011Elmo's World Bumper - Tricycle - Weekday Mornings                                                                      102  150                                
PROFAMCHA010601144647144657000010Triple Line-up - 18 - OOTB/GOOF/ALADDIN                                                                                 02  150                                
PGRFAMCHA010601144657151027002330Out Of The Box                                    Playhouse Mouse                                                      60286110                                
ID FAMCHA010601151027151032000005Generic ID - Bubbles                                                                                                    06  150                                
PRCFAMCHA010601151032151104000032Funshine 2001 - GENERIC TOUR SPOT #1                                                                                   106 5150                                
PRCFAMCHA010601151104151131000027Funshine 2001 - Spot #03 - MAY 28 TO JUNE 03                                                                           106 5150                                
PRCFAMCHA010601151131151137000006Book of Pooh Bumper - Hug - Weekday Mornings                                                                           102  150                                
PROFAMCHA010601151137151147000010Triple Line-up - 19 - GOOF/ALADDIN                                                                                      02  150                                
ID FAMCHA010601151147151157000010Magic of Disney - V3(water) - TEEN MALE                                                                                 02  150                                
PROFAMCHA010601151157151204000007CC Is Brought To You By - Lark                                                                                          06  150                                
PGRFAMCHA010601151204153450002246Goof Troop                                        Inspector Goofy                                                      6028607ECC                              
PROFAMCHA010601153450153458000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010601153458153508000010Generic ID - Ring around the rosie                                                                                      06  150                                
PROFAMCHA010601153508153536000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       02  150                                
PROFAMCHA010601153536153546000010Triple Line-up - 21 - ALADDIN/DS12                                                                                      02  150                                
ID FAMCHA010601153546153556000010Magic of Disney - V4 - TEEN MALE                                                                                        02  150                                
PROFAMCHA010601153556153604000008CC Is Brought To You By - Ian                                                                                           06  150                                
PGRFAMCHA010601153604155841002237Disney's Aladdin                                  Eye Of The Beholder                                                  6028607ECC                              
PROFAMCHA010601155841155849000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010601155849155854000005Generic ID - Bubbles                                                                                                    06  150                                
PROFAMCHA010601155854155912000018D12 - Recess/Buzz - Coming Up                                                                                           02  150                                
PROFAMCHA010601155912155936000024ALF - Tonight @ 7:30pm                                                                                                  02  150                                
PROFAMCHA010601155936155946000010Triple Line-up - 22 - DS12                                                                                              02  150                                
ID FAMCHA010601155946155956000010Magic of Disney - V2(sky) - TEEN FEMALE                                                                                 02  150                                
PROFAMCHA010601155956160026000030Disney's One Too - Opening                                                                                              02  150                                
PGRFAMCHA010601160026162251002225Disney's Doug                                     Doug's Grand Band Plan                                               6028607E                                
ID FAMCHA010601162251162256000005Generic ID - soccer                                                                                                     06  150                                
PROFAMCHA010601162256162356000100Honey, Our Vacation Dreams Came True Contest                                                                          A102 8150                                
PROFAMCHA010601162356162426000030Pepper Ann (MARCH2001) - Coming Up                                                                                      02  150                                
PRCFAMCHA010601162426162506000040Famous Jett Jackson (MARCH2001) - Tonight @ 7pm                                                                        102  150                                
INTFAMCHA010601162506162519000013Toy Story Treats - Alien On Board                                                                                      60286120                                
ID FAMCHA010601162519162533000014Wonder Kid Tag - Male                                                                                                   02  150                                
PRCFAMCHA010601162533162615000042Gargoyles (MARCH2001) - Tonight @ 6:30pm                                                                                02  150                                
ID FAMCHA010601162615162655000040Wonder Kid - Coin                                                                                                       02  150                                
PROFAMCHA010601162655162725000030House of Mouse - Tomorrow @ 4:30pm                                                                                      02  150                                
INTFAMCHA010601162725162829000104Jack and Marcel: Ep.017 "The Hair-Dryer"                                                                              A40288120                                
INTFAMCHA010601162829162842000013Toy Story Treats - Art Class                                                                                           60286120                                
PROFAMCHA010601162842162858000016ALF (Description) - Tonight @ 7:30pm                                                                                    02  150                                
INTFAMCHA010601162858162911000013Toy Story Treats - Magic Mirror                                                                                        60286120                                
PROFAMCHA0106011629111629410000302 Hour Tour with Nobody's Angel - Sunday @ 7:30pm                                                                       02  150                                
ID FAMCHA010601162941162956000015Afternoon block pinball open                                                                                            02  150                                
PROFAMCHA010601162956163026000030Disney's One Too - Opening                                                                                              06  150                                
PROFAMCHA010601163026163034000008CC Is Brought To You By - Lark                                                                                          06  150                                
PGRFAMCHA010601163034165323002249Disney's Pepper Ann                               Presenting Stuart Walldinger/PA's Life, In A Nutsh                   6028607ECC                              
PROFAMCHA010601165323165331000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010601165331165338000007Generic ID - Whisper                                                                                                    06  150                                
PROFAMCHA0106011653381654080000302 Hour Tour with Nobody's Angel - Sunday @ 7:30pm                                                                       06  150                                
PROFAMCHA010601165408165440000032Recess (Experiment) - Coming Up                                                                                         02  150                                
PROFAMCHA010601165440165510000030Your Big Break - Sunday Morning                                                                                         02  150                                
INTFAMCHA010601165510165531000021Recess Sketches - Bad Weather                                                                                          60286120                                
INTFAMCHA010601165531165653000122Disney Dinner Time(05)- Amelia Earhart (D12 only)                                                                      60286120                                
INTFAMCHA010601165653165714000021Recess Sketches - Mickey's World Record - Card Hou                                                                     60286120                                
INTFAMCHA010601165714165744000030Disney Magic Drawings(03)- Donald (D12 only)                                                                           60286120                                
INTFAMCHA010601165744165805000021Recess Sketches - The Word - Originality                                                                               60286120                                
PROFAMCHA010601165805165833000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
PROFAMCHA010601165833165841000008House of Mouse Bumpers - Clap - Tomorrow @ 4:30pm                                                                       02  150                                
PROFAMCHA010601165841165941000100Honey, Our Vacation Dreams Came True Contest                                                                          A106 8150                                
ID FAMCHA010601165941165956000015Afternoon block pinball open                                                                                            06  150                                
PROFAMCHA010601165956170026000030Disney's One Too - Opening                                                                                              06  150                                
PGRFAMCHA010601170026172302002236Disney's Recess                                   A Genius Among Us/The Spy Who Came In From the Pla                   6028607E                                
ID FAMCHA010601172302172312000010Generic ID - Bubbles                                                                                                    06  150                                
PROFAMCHA010601172312172412000100Honey, Our Vacation Dreams Came True Contest                                                                          A106 8150                                
PROFAMCHA010601172412172433000021Buzz Lightyear (DISNEY'S ONE TOO) - Coming Up                                                                           02  150                                
PROFAMCHA010601172433172503000030House of Mouse - Tomorrow @ 4:30pm                                                                                      06  150                                
