SO FAMCHA001201043000043011000011Sign On (oct 1)                                                                                                         06                                     
PROFAMCHA001201043011043016000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA001201043016045417002401Hello Mrs. Cherrywinkle                           The Bravest Fish Of All                                       B18896 1065607ACC                              
ID FAMCHA001201045417045427000010Generic ID - Bubbles                                                                                                    06  150                                
ID FAMCHA001201045427045440000013URL(2) - HAPPY BIRTHDAY (as of JUL 01)                                                                                  06  150                                
ID FAMCHA001201045440045500000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA001201045500045505000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA001201045505051915002410Busy World Of Richard Scarry; The                 Fill'er Up/Niagara Falls/Helpers' Helpers                     P24322 1065607ECC                              
ID FAMCHA001201051915051925000010Generic ID - Hula Hoop                                                                                                  06  150                                
PROFAMCHA001201051925051940000015Doug (MARCH2001) - Today @ 4pm                                                                                          06  150                                
ID FAMCHA001201051940052000000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA001201052000052005000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA001201052005054443002438Amazing Animals                                   Nighttime Animals                                                    60686110CC                              
ID FAMCHA001201054443054448000005Generic ID - Couch 1*                                                                                                   06  150                                
PROFAMCHA001201054448054503000015Doug (MARCH2001) - Today @ 4pm                                                                                          06  150                                
PROFAMCHA001201054503054530000027Recess (MARCH2001) - Today @ 5pm                                                                                        06  150                                
PRCFAMCHA001201054530054540000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA001201054540054600000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA001201054600054605000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA001201054605061026002421Billy The Cat                                     Curse Of Catopatra                                            B27660A1065607ECC                              
ID FAMCHA001201061026061031000005Generic ID - Marbles                                                                                                    06  150                                
ID FAMCHA001201061031061040000009URL(1) - CONTESTS                                                                                                       06  150                                
ID FAMCHA001201061040061100000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA001201061100061105000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA001201061105063457002352Little Lulu Show; The                             The Big Jewel Robbery/Pot Luck/The Spook Tree                 B25046A1065607ECC                              
ID FAMCHA001201063457063507000010Generic ID - Pink inner tube                                                                                            06  150                                
PROFAMCHA001201063507063528000021Recess (MARCH2001) - Today @ 5pm                                                                                        06  150                                
PRCFAMCHA001201063528063539000011Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA001201063539063600000021Move open family size movie                                                                                             06  150                                
PROFAMCHA001201063600063605000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA001201063605070005002400Big Garage; The                                   Sounds Funny To Me                                            P21453 1065607ECC                              
ID FAMCHA001201070005070010000005Generic ID - Bubbles*                                                                                                   06  150                                
PROFAMCHA001201070010070015000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA001201070015072308002253Franklin                                          The Puppet/Stopwatch                                          A38152A1065607ECC                              
ID FAMCHA001201072308072318000010Generic ID - Pink inner tube                                                                                            06  150                                
PROFAMCHA001201072318072342000024ALF - Today @ Noon                                                                                                      06  150                                
PROFAMCHA001201072342072412000030New Adventures of WTP (MARCH2001) - Coming Up                                                                           06  150                                
INTFAMCHA001201072412072835000423Art Attack - Swimmer                                                                                                   60686120                                
PROFAMCHA001201072835072905000030Buzz Lightyear - Today @ 5:30pm                                                                                         06  150                                
PRCFAMCHA001201072905072940000035Little Lulu (AUG2000) - Tonight @ 6pm                                                                                  106  150                                
PRCFAMCHA001201072940072950000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA001201072950073000000010xxMagic of Disney - V3(water) - KID MALE                                                                                06  150                                
PROFAMCHA001201073000073005000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA001201073005075246002241New Adventures of Winnie the Pooh; The            The Wishing Bear                                                     6068607ECC                              
ID FAMCHA001201075246075256000010Generic ID - soccer **DO NOT USE**                                                                                      06  150                                
PRCFAMCHA001201075256075330000034Hoze Houndz (MARCH2001) - Weekends @ 7:00pm                                                                             06  150                                
PROFAMCHA001201075330075357000027Recess (MARCH2001) - Today @ 5pm                                                                                        06  150                                
PROFAMCHA001201075357075427000030Buzz Lightyear - Today @ 5:30pm                                                                                         06  150                                
