SO FAMCHA010101043000043011000011Sign On (oct 1)                                                                                                         06                                     
PGRFAMCHA010101104305110729002424Billy The Cat                                     Monkey Business                                               B27656A1065607ECC                              
ID FAMCHA010101110729110736000007Generic ID - Whisper*                                                                                                   06  150                                
PRCFAMCHA010101110736110812000036Goof Troop (MARCH2001) - Coming Up                                                                                      06  150                                
PROFAMCHA010101110812110842000030Jersey - Weekends @ 9am                                                                                                 06  150                                
PROFAMCHA010101110842110900000018Mickey Mouseworks - Weekends @ 4:30pm                                                                                   06  150                                
PROFAMCHA010101110900111000000100Morning Block - Crunch - GOOF/ALADDIN/RECAP                                                                             06  150                                
PROFAMCHA010101111000111005000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101111005113248002243Goof Troop                                        From Air To Eternity                                                 6068607ECC                              
ID FAMCHA010101113248113258000010Generic ID - Bubbles                                                                                                    06  150                                
PROFAMCHA010101113258113325000027Recess (MARCH2001) - Today @ 5pm                                                                                        06  150                                
PRCFAMCHA010101113325113400000035Little Lulu (AUG2000) - Tonight @ 6pm                                                                                  106  150                                
PROFAMCHA010101113400113500000100Morning Block - Crunch - ALADDIN/RECAP                                                                                  06  150                                
PROFAMCHA010101113500113505000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101113505115742002237Disney's Aladdin                                  Hero With A Thousand Feathers                                        6068607ECC                              
ID FAMCHA010101115742115752000010Generic ID - Hula Hoop                                                                                                  06  150                                
PROFAMCHA010101115752115852000100Morning Block - Crunch - RECAP - REBOUND COMING UP                                                                      06  150                                
PROFAMCHA010101115852115916000024ALF - Coming Up                                                                                                         06  150                                
PRCFAMCHA010101115916115951000035Little Lulu (AUG2000) - Tonight @ 6pm                                                                                  106  150                                
ID FAMCHA010101115951120006000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PGRFAMCHA010101120006122134002128ALF                                               Varsity Drag                                                        A2068807B                                
ID FAMCHA010101122134122149000015Generic ID - confetti                                                                                                   06  150                                
PROFAMCHA010101122149122219000030My Girl (JAN6) - Saturday @ 9pm                                                                                         06  150                                
PRCFAMCHA010101122219122249000030Franklin (MARCH2001) - Coming Up                                                                                       106  150                                
PROFAMCHA010101122249122349000100Afternoon Block - Rebound - Today @ 1pm                                                                                 02  150                                
ID FAMCHA010101122349122359000010Holiday Web Throw                                                                                                       06  150                                
INTFAMCHA010101122359122825000426MV Disney - Love Will Find A Way (KENNY LATIMORE/H                                                                     60688120                                
PRCFAMCHA010101122825122900000035Little Lulu (AUG2000) - Tonight @ 6pm                                                                                  106  150                                
PROFAMCHA010101122900122933000033Genius (JAN7) - Sunday @ 12pm                                                                                           02  150                                
PRCFAMCHA010101122933122945000012Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010101122945123000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010101123000123005000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101123005125258002253Franklin                                          Meets Ermine/Funny Business                                   A38153A1065607ECC                              
ID FAMCHA010101125258125313000015Generic ID - confetti                                                                                                   06  150                                
PROFAMCHA010101125313125345000032Superman - Sunday @ 9:15pm                                                                                              02  150                                
PROFAMCHA010101125345125430000045PB&J Otter (MARCH2001) - Coming Up                                                                                     206  150                                
PRCFAMCHA010101125430125505000035Little Lulu (AUG2000) - Tonight @ 6pm                                                                                  106  150                                
INTFAMCHA010101125505125801000256MV Disney - Strangers Like Me (PHIL COLLINS)                                                                           60688120                                
PROFAMCHA010101125801125831000030Lion King (AUG2000) - Tonight @ 6:30pm                                                                                 206  150                                
PROFAMCHA010101125831125901000030My Girl (JAN6) - Saturday @ 9pm                                                                                         06  150                                
PROFAMCHA010101125901130001000100Afternoon Block - Rebound - PB&J/BUSY/MADELINE                                                                          02  150                                
PROFAMCHA010101130001130006000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101130006132227002221PB&J Otter                                        Nothin' But The Tooth/Special Delivery                              A6068607ECC                              
ID FAMCHA010101132227132232000005Generic ID - Couch 1*                                                                                                   06  150                                
PROFAMCHA010101132232132247000015Doug (MARCH2001) - Today @ 4pm                                                                                          06  150                                
PROFAMCHA010101132247132332000045PB&J Otter (MARCH2001) - Weekends @ 5pm                                                                                206  150                                
PROFAMCHA010101132332132402000030Pepper Ann (MARCH2001) - Today @ 4:30pm                                                                                 06  150                                
PROFAMCHA010101132402132502000100Afternoon Block - Rebound - BUSY/MADELINE/OOTB                                                                          02  150                                
PROFAMCHA010101132502132507000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101132507134919002412Busy World Of Richard Scarry; The                 The Best Mistake Ever/Sneef, The Best Detective               B10184 1065607ECC                              
ID FAMCHA010101134919134924000005Generic ID - Couch 2*                                                                                                   06  150                                
PRCFAMCHA010101134924134954000030Madeline (AUG2000) - Coming Up                                                                                         106  150                                
PROFAMCHA010101134954135024000030Pepper Ann (MARCH2001) - Today @ 4:30pm                                                                                 06  150                                
INTFAMCHA010101135024135140000116Bill Nye - How Can We Communicate?                                                                                     60688120                                
PROFAMCHA010101135140135201000021Recess (MARCH2001) - Today @ 5pm                                                                                        06  150                                
PROFAMCHA010101135201135301000100Afternoon Block - Rebound - MADELINE/OOTB/BILLY                                                                         02  150                                
PGRFAMCHA010101135301141534002233Madeline                                          Madeline and the Missing Clown                                       6068607E                                
ID FAMCHA010101141534141544000010Generic ID - Family w/dog                                                                                               06  150                                
PRCFAMCHA010101141544141614000030Out of the Box (AUG2000) - Coming Up                                                                                   106  150                                
PROFAMCHA010101141614141644000030Pepper Ann (MARCH2001) - Today @ 4:30pm                                                                                 06  150                                
PROFAMCHA010101141644141700000016ALF (Description) - Weekdays @ 12pm                                                                                     06  150                                
PROFAMCHA010101141700141800000100Afternoon Block - Rebound - OOTB/BILLY/GOOF                                                                             02  150                                
PGRFAMCHA010101141800144030002230Out of the Box                                    High Fliers                                                          60686110                                
ID FAMCHA010101144030144035000005Generic ID - Fingerpaint                                                                                                06  150                                
PROFAMCHA010101144035144105000030Pepper Ann (MARCH2001) - Today @ 4:30pm                                                                                 06  150                                
PROFAMCHA010101144105144133000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
PROFAMCHA010101144133144200000027Recess (MARCH2001) - Today @ 5pm                                                                                        06  150                                
PROFAMCHA010101144200144300000100Afternoon Block - Rebound - BILLY/GOOF/ALADDIN                                                                          02  150                                
PROFAMCHA010101144300144305000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101144305150727002422Billy The Cat                                     Snowbound                                                     B27657A1065607ECC                              
ID FAMCHA010101150727150732000005Generic ID - Couch 2*                                                                                                   06  150                                
PRCFAMCHA010101150732150808000036Goof Troop (MARCH2001) - Coming Up                                                                                      06  150                                
PROFAMCHA010101150808150835000027Recess (MARCH2001) - Today @ 5pm                                                                                        06  150                                
PROFAMCHA010101150835150900000025Pete & Pete (AUG2000) - Weekends @ 7:30am                                                                              206  150                                
PROFAMCHA010101150900151000000100Afternoon Block - Rebound - GOOF/ALADDIN/RECAP                                                                          02  150                                
PROFAMCHA010101151000151005000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101151005153251002246Goof Troop                                        Pistolgeist                                                          6068607ECC                              
ID FAMCHA010101153251153258000007Generic ID - Whisper*                                                                                                   06  150                                
PROFAMCHA010101153258153325000027Recess (MARCH2001) - Today @ 5pm                                                                                        06  150                                
PRCFAMCHA010101153325153400000035Little Lulu (AUG2000) - Tonight @ 6pm                                                                                  106  150                                
PROFAMCHA010101153400153500000100Afternoon Block - Rebound - ALADDIN/RECAP                                                                               02  150                                
PROFAMCHA010101153500153505000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101153505155742002237Disney's Aladdin                                  A Sultan Worth His Salt                                              6068607ECC                              
ID FAMCHA010101155742155752000010Generic ID - Pink inner tube                                                                                            06  150                                
PROFAMCHA010101155752155852000100Afternoon Block - Rebound - RECAP                                                                                       02  150                                
PROFAMCHA010101155852155922000030Disney's One, Too - Coming Up                                                                                           06  150                                
PROFAMCHA010101155922155950000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
ID FAMCHA010101155950160000000010xxMagic of Disney - V2(sky) - TEEN FEMALE                                                                               06  150                                
PROFAMCHA010101160000160030000030Disney's One Too - Opening                                                                                              06  150                                
PGRFAMCHA010101160030162300002230Disney's Doug                                     Doug's Hairy Situation                                               6068607E                                
ID FAMCHA010101162300162310000010Generic ID - Ring around the rosie                                                                                      06  150                                
PROFAMCHA010101162310162340000030My Girl (JAN6) - Saturday @ 9pm                                                                                         06  150                                
PROFAMCHA010101162340162410000030Pepper Ann (MARCH2001) - Coming Up                                                                                      06  150                                
PRCFAMCHA010101162410162450000040Famous Jett Jackson - Weekends @ 9:30am                                                                                106  150                                
INTFAMCHA010101162450162503000013Toy Story Treats - Buzz Box #1                                                                                         60686120                                
INTFAMCHA010101162503162625000122Disney Dinner Time(03)- Tecumseh (D12 only)                                                                            60686120                                
INTFAMCHA010101162625162638000013Toy Story Treats - Global Swarming                                                                                     60686120                                
INTFAMCHA010101162638162800000122Disney Dinner Time(07)- King Tut (D12 only)                                                                            60686120                                
INTFAMCHA010101162800162833000033Toy Story Treats - Hands Down Winner                                                                                   60686120                                
PRCFAMCHA010101162833162903000030In A Heartbeat (PREM) - Sunday @ 8:30pm                                                                                102  150                                
PROFAMCHA010101162903162936000033Genius (JAN7) - Sunday @ 12pm                                                                                           06  150                                
PRCFAMCHA010101162936162945000009Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010101162945163000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010101163000163030000030Disney's One Too - Opening                                                                                              06  150                                
PROFAMCHA010101163030163035000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101163035165324002249Disney's Pepper Ann                               Snot Your Mother's Music/Uniform, Uniformity                         6068607ECC                              
ID FAMCHA010101165324165334000010Generic ID - soccer **DO NOT USE**                                                                                      06  150                                
PROFAMCHA010101165334165406000032Superman - Sunday @ 9:15pm                                                                                              06  150                                
PROFAMCHA010101165406165433000027Recess (MARCH2001) - Coming Up                                                                                          06  150                                
PRCFAMCHA010101165433165503000030In A Heartbeat (PREM) - Sunday @ 8:30pm                                                                                106  150                                
INTFAMCHA010101165503165524000021Recess Sketches - Cajoling Gus - Miss Finster Gus                                                                      60686120                                
INTFAMCHA010101165524165554000030Disney Magic Drawings(07)- Mermaid (D12 only)                                                                          60686120                                
INTFAMCHA010101165554165615000021Recess Sketches - Mickey's World Record - Card Hou                                                                     60686120                                
PROFAMCHA010101165615165640000025Pete & Pete (AUG2000) - Weekends @ 7:30am                                                                              206  150                                
INTFAMCHA010101165640165710000030Disney Magic Drawings(09)- Dumbo (D12 only)                                                                            60686120                                
INTFAMCHA010101165710165731000021Recess Sketches - Telephone                                                                                            60686120                                
INTFAMCHA010101165731165801000030Disney Magic Drawings(05)- Goofy (D12 only)                                                                            60686120                                
PROFAMCHA010101165801165825000024ALF - Weekdays @ Noon                                                                                                   06  150                                
PRCFAMCHA010101165825165905000040Famous Jett Jackson - Saturday @ 8:30pm                                                                                106  150                                
PROFAMCHA010101165905165935000030My Girl (JAN6) - Saturday @ 9pm                                                                                         06  150                                
PRCFAMCHA010101165935165945000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010101165945170000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010101170000170030000030Disney's One Too - Opening                                                                                              06  150                                
PGRFAMCHA010101170030172305002235Disney's Recess                                   Shiner/Stand-Up Randall                                              6068607E                                
ID FAMCHA010101172305172315000010Generic ID - Family w/dog                                                                                               06  150                                
PROFAMCHA010101172315172345000030My Girl (JAN6) - Saturday @ 9pm                                                                                         06  150                                
INTFAMCHA010101172345172418000033Toy Story Treats - Alter Egos                                                                                          60686120                                
INTFAMCHA010101172418172604000146Disney Magic Shop(05)- Fantastic Fruit Prediction                                                                      60686120                                
INTFAMCHA010101172604172638000034Toy Story Treats - It's ABC (DO NOT USE)                                                                               60686120                                
INTFAMCHA010101172638172829000151Disney Magic Shop(09)- Four Ace Trick (D12 only)                                                                       60686120                                
INTFAMCHA010101172829172902000033Toy Story Treats - Shadow Puppets                                                                                      60686120                                
PROFAMCHA010101172902172935000033Genius (JAN7) - Sunday @ 12pm                                                                                           06  150                                
PRCFAMCHA010101172935172945000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010101172945173000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010101173000173030000030Disney's One Too - Opening                                                                                              06  150                                
PROFAMCHA010101173030173035000005CC Disclaimer (oct) **DO NOT USE**                                                                                      06  150                                
PGRFAMCHA010101173035175229002154Disney/Pixar's Buzz Lightyear of Star Command     Planet of the Lost                                                   6028607ECC                              
ID FAMCHA010101175229175236000007Generic ID - Whisper*                                                                                                   06  150                                
PROFAMCHA010101175236175308000032Superman - Sunday @ 9:15pm                                                                                              06  150                                
PRCFAMCHA010101175308175343000035Little Lulu (AUG2000) - Coming Up                                                                                      106  150                                
